"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.766035977E1,-1.015843391E0,1.785076618E0,8.489670753E-1
2.766541841E1,-1.026347876E0,1.780317783E0,8.622040749E-1
2.767047581E1,-1.034303784E0,1.760567188E0,9.150629044E-1
2.767553477E1,-1.051620722E0,1.778213978E0,9.668836594E-1
2.768061737E1,-1.071061134E0,1.776175022E0,1.008309364E0
2.768564982E1,-1.092238426E0,1.768350124E0,1.050992489E0
2.769073206E1,-1.070340633E0,1.757831097E0,1.066849709E0
2.769577268E1,-1.090819120E0,1.760881901E0,1.105731964E0
2.770079393E1,-1.103389144E0,1.763106823E0,1.160313606E0
2.770584357E1,-1.132159472E0,1.760248184E0,1.188029766E0
2.771090435E1,-1.119833231E0,1.745053291E0,1.238862991E0
2.771596232E1,-1.130804658E0,1.746086597E0,1.272249222E0
2.772099617E1,-1.136198759E0,1.727552414E0,1.314424515E0
2.772605695E1,-1.155261517E0,1.720773220E0,1.351253986E0
2.773111294E1,-1.147274613E0,1.694582462E0,1.366046429E0
2.773617248E1,-1.141013026E0,1.715783596E0,1.385203362E0
2.774123055E1,-1.183964252E0,1.684188366E0,1.401528835E0
2.774629029E1,-1.168768883E0,1.702418327E0,1.431722164E0
2.775134925E1,-1.188560605E0,1.679746628E0,1.473247528E0
2.775640591E1,-1.186065555E0,1.692582607E0,1.502330780E0
2.776146399E1,-1.182763934E0,1.662248135E0,1.497690201E0
2.776643992E1,-1.214038730E0,1.678961754E0,1.521135330E0
2.777139805E1,-1.189620733E0,1.649993420E0,1.525103092E0
2.777636820E1,-1.219341040E0,1.658940315E0,1.547817707E0
2.778131560E1,-1.250425220E0,1.648362637E0,1.548684120E0
2.778639065E1,-1.245113015E0,1.623662949E0,1.551908493E0
2.779144727E1,-1.236562133E0,1.629376888E0,1.564202309E0
2.779650831E1,-1.222717643E0,1.591872215E0,1.557133198E0
2.780156701E1,-1.274860263E0,1.603967667E0,1.554531097E0
2.780662388E1,-1.266597271E0,1.608247280E0,1.565847397E0
2.781168211E1,-1.274536610E0,1.611879349E0,1.552973747E0
2.781674024E1,-1.246267200E0,1.591097832E0,1.546960831E0
2.782175123E1,-1.262800932E0,1.569566727E0,1.545222282E0
2.782678529E1,-1.245566845E0,1.578433514E0,1.524140358E0
2.783186492E1,-1.275543451E0,1.569858074E0,1.517057419E0
2.783690055E1,-1.264550209E0,1.548506737E0,1.533231258E0
2.784198091E1,-1.284247637E0,1.552681923E0,1.532224655E0
2.784701711E1,-1.289133787E0,1.529616356E0,1.490259647E0
2.785214680E1,-1.277216554E0,1.517876148E0,1.471979618E0
2.785720138E1,-1.267477870E0,1.526303291E0,1.483994484E0
2.786223987E1,-1.295493722E0,1.486063004E0,1.473920822E0
2.786732112E1,-1.301688075E0,1.475891590E0,1.441936493E0
2.787235675E1,-1.302757382E0,1.467034340E0,1.442819595E0
2.787743732E1,-1.287021160E0,1.457053185E0,1.454896450E0
2.788249576E1,-1.275863767E0,1.436477184E0,1.423474312E0
2.788755404E1,-1.295475721E0,1.459915638E0,1.410592556E0
2.789261362E1,-1.262480974E0,1.398827076E0,1.382873058E0
2.789767107E1,-1.248482823E0,1.375001431E0,1.402161598E0
2.790270664E1,-1.253274560E0,1.373841763E0,1.382566452E0
2.790778987E1,-1.236405969E0,1.357225895E0,1.352928162E0
2.791275680E1,-1.228791118E0,1.339587212E0,1.353714943E0
2.791771596E1,-1.246994138E0,1.335128307E0,1.353772640E0
2.792267466E1,-1.212461114E0,1.293906689E0,1.360236168E0
2.792763560E1,-1.196838260E0,1.304072380E0,1.327934742E0
2.793257039E1,-1.211789131E0,1.275059223E0,1.311832905E0
2.793752935E1,-1.207279921E0,1.278386593E0,1.297523499E0
2.794249029E1,-1.183326364E0,1.249700546E0,1.282613754E0
2.794744836E1,-1.170897484E0,1.236945629E0,1.276711464E0
2.795240727E1,-1.167647839E0,1.225612640E0,1.265410900E0
2.795736654E1,-1.147235990E0,1.196829319E0,1.241697788E0
2.796232649E1,-1.138341069E0,1.176911831E0,1.248435020E0
2.796728362E1,-1.131272554E0,1.153957844E0,1.204659462E0
2.797224274E1,-1.133152008E0,1.139930248E0,1.205790997E0
2.797720248E1,-1.093974948E0,1.125292778E0,1.177864075E0
2.798216242E1,-1.082998157E0,1.093484402E0,1.168629169E0
2.798712242E1,-1.059581280E0,1.096961498E0,1.151853561E0
2.799208128E1,-1.068840861E0,1.054693699E0,1.139449596E0
2.799704029E1,-1.015558004E0,1.064427853E0,1.105271339E0
2.800199987E1,-9.976522923E-1,1.040410995E0,1.078077316E0
2.800695878E1,-1.012441993E0,1.013895035E0,1.062621117E0
2.801190414E1,-9.955788255E-1,1.025221825E0,1.027908325E0
2.801687685E1,-9.566426873E-1,9.956378937E-1,9.858894348E-1
2.802185596E1,-9.481401443E-1,9.731006622E-1,9.675736427E-1
2.802681971E1,-9.437792897E-1,9.553256035E-1,9.514951706E-1
2.803177789E1,-9.054373503E-1,9.611845016E-1,8.948302269E-1
2.803674815E1,-9.140806198E-1,9.406151772E-1,8.786215782E-1
2.804169529E1,-8.627474308E-1,9.224886894E-1,8.622918129E-1
2.804665331E1,-8.704155087E-1,8.995375633E-1,8.291144371E-1
2.805159112E1,-8.559937477E-1,8.790926933E-1,7.888460159E-1
2.805657180E1,-8.242913485E-1,8.750963211E-1,7.342057228E-1
2.806150940E1,-7.994077206E-1,8.640851974E-1,6.846132278E-1
2.806649185E1,-7.978104353E-1,8.456382751E-1,6.610321999E-1
2.807145133E1,-7.885258198E-1,8.343825340E-1,6.064972878E-1
2.807641065E1,-7.454697490E-1,8.135385513E-1,5.686645508E-1
2.808136867E1,-7.449600101E-1,7.784652710E-1,5.189237595E-1
2.808630393E1,-7.464586496E-1,7.625975609E-1,4.621906281E-1
2.809128857E1,-7.259598970E-1,7.558917999E-1,4.219412804E-1
2.809625612E1,-7.052006721E-1,7.300777435E-1,3.769030571E-1
2.810118268E1,-6.891260147E-1,7.043113708E-1,3.200078011E-1
2.810616633E1,-6.654921174E-1,7.256875038E-1,2.557611465E-1
2.811109893E1,-6.464986801E-1,6.898345947E-1,1.917400360E-1
2.811608300E1,-6.651652455E-1,6.773929596E-1,1.583404541E-1
2.812104076E1,-6.123417616E-1,6.505575180E-1,1.010255814E-1
2.812593388E1,-6.192356944E-1,6.499834061E-1,6.524419785E-2
2.813093643E1,-5.732443333E-1,6.056728363E-1,1.378059387E-4
2.813589706E1,-5.703091621E-1,5.852084160E-1,-5.541181564E-2
2.814085633E1,-5.340258479E-1,5.620551109E-1,-1.088066101E-1
2.814581258E1,-5.263795257E-1,5.528135300E-1,-1.482410431E-1
2.815077456E1,-4.830757380E-1,5.431146622E-1,-2.142086029E-1
2.815573440E1,-4.756469727E-1,5.234704018E-1,-2.471394539E-1
2.816069310E1,-4.468331337E-1,4.725480080E-1,-2.877221107E-1
2.816565102E1,-4.395736456E-1,4.832754135E-1,-3.334646225E-1
2.817061112E1,-4.252861738E-1,4.909415245E-1,-4.152731895E-1
2.817556935E1,-3.896598816E-1,4.457359314E-1,-4.378952980E-1
2.818052883E1,-3.732732534E-1,4.170098305E-1,-4.848766327E-1
2.818548659E1,-3.546258211E-1,3.927445412E-1,-5.132975578E-1
2.819044893E1,-3.242596388E-1,3.610157967E-1,-5.708231926E-1
2.819540768E1,-3.154684305E-1,3.409752846E-1,-6.001653671E-1
2.820036680E1,-2.734504938E-1,2.993474007E-1,-6.228895187E-1
2.820532581E1,-2.697550058E-1,2.837786674E-1,-6.794295311E-1
2.821028378E1,-2.280559540E-1,2.774696350E-1,-7.148828506E-1
2.821524138E1,-2.055472136E-1,2.352681160E-1,-7.365489006E-1
2.822020357E1,-1.878883839E-1,2.073903084E-1,-7.611050606E-1
2.822516440E1,-1.726757288E-1,2.032494545E-1,-8.098711967E-1
2.823014310E1,-1.384230852E-1,1.798639297E-1,-8.352398872E-1
2.823510471E1,-1.090989113E-1,1.376800537E-1,-8.561167717E-1
2.824006232E1,-1.012097597E-1,1.053247452E-1,-8.702030182E-1
2.824499779E1,-3.870785236E-2,7.336282730E-2,-8.868923187E-1
2.824995940E1,-2.868092060E-2,7.009840012E-2,-9.396319389E-1
2.825493940E1,-6.563782692E-3,-9.107589722E-3,-9.402289391E-1
2.825999800E1,3.526675701E-2,-7.343769073E-3,-9.561667442E-1
2.826505492E1,4.613506794E-2,-1.954698563E-2,-9.793376923E-1
2.827011242E1,6.194102764E-2,-7.882595062E-2,-1.009671211E0
2.827514831E1,1.134195328E-1,-8.486270905E-2,-1.018369198E0
2.828022919E1,1.531208754E-1,-1.144723892E-1,-1.039353848E0
2.828526451E1,1.428318024E-1,-1.644477844E-1,-1.085994720E0
2.829034581E1,1.758459806E-1,-1.710867882E-1,-1.080418587E0
2.829540753E1,1.992737055E-1,-2.055253983E-1,-1.100834846E0
2.830046294E1,2.299207449E-1,-2.296295166E-1,-1.144761562E0
2.830552117E1,2.392748594E-1,-2.720313072E-1,-1.143213749E0
2.831058466E1,2.678432465E-1,-3.063993454E-1,-1.181956291E0
2.831571258E1,2.872787714E-1,-3.141989708E-1,-1.218445301E0
2.832077180E1,3.040529490E-1,-3.589148521E-1,-1.230153084E0
2.832583102E1,3.540873528E-1,-3.813486099E-1,-1.279613972E0
2.833081669E1,3.441681862E-1,-4.025864601E-1,-1.308861256E0
2.833592164E1,3.564773798E-1,-4.237413406E-1,-1.341014862E0
2.834098529E1,3.875632286E-1,-4.392237663E-1,-1.362906933E0
2.834603961E1,3.969613314E-1,-4.825191498E-1,-1.381985664E0
2.835109659E1,4.324108362E-1,-5.131287575E-1,-1.426888466E0
2.835615477E1,4.319312572E-1,-5.430197716E-1,-1.438010216E0
2.836121310E1,4.598846436E-1,-5.959887505E-1,-1.475026131E0
2.836627555E1,4.709274769E-1,-6.077489853E-1,-1.511600971E0
2.837133091E1,4.793874025E-1,-6.356253624E-1,-1.547713280E0
2.837639044E1,4.923411608E-1,-6.866693497E-1,-1.566792965E0
2.838137518E1,5.187615156E-1,-6.986341476E-1,-1.599244595E0
2.838633648E1,5.397807360E-1,-7.457642555E-1,-1.624063015E0
2.839129393E1,5.412725210E-1,-7.471241951E-1,-1.655669212E0
2.839625685E1,5.780234337E-1,-7.839488983E-1,-1.675184250E0
2.840121367E1,5.950063467E-1,-7.917356491E-1,-1.708630085E0
2.840617373E1,6.019359827E-1,-8.373327255E-1,-1.703839302E0
2.841113320E1,6.105952263E-1,-8.492345810E-1,-1.722835541E0
2.841608867E1,6.187465191E-1,-9.036169052E-1,-1.748745441E0
2.842105034E1,6.261824369E-1,-9.100298882E-1,-1.764967442E0
2.842603675E1,6.521420479E-1,-9.377741814E-1,-1.781229973E0
2.843101195E1,6.772391796E-1,-9.818196297E-1,-1.802043438E0
2.843592872E1,6.775678396E-1,-1.003757954E0,-1.826890945E0
2.844088748E1,6.822476387E-1,-1.032798767E0,-1.832895756E0
2.844584612E1,7.100639343E-1,-1.087627888E0,-1.819797516E0
2.845080445E1,7.179522514E-1,-1.084968567E0,-1.828100681E0
2.845576357E1,7.276368141E-1,-1.113103390E0,-1.831523418E0
2.846073914E1,7.318992615E-1,-1.138611317E0,-1.820677757E0
2.846568175E1,7.568202019E-1,-1.166001320E0,-1.814253330E0
2.847066513E1,7.716622353E-1,-1.214574814E0,-1.819923401E0
2.847560164E1,7.762005329E-1,-1.217206955E0,-1.810645103E0
2.848058388E1,7.874786854E-1,-1.241218567E0,-1.808717728E0
2.848554279E1,7.981040478E-1,-1.278904915E0,-1.808638096E0
2.849050086E1,8.366678953E-1,-1.297060013E0,-1.791643620E0
2.849543701E1,8.459339142E-1,-1.317058086E0,-1.800355434E0
2.850039570E1,8.643330336E-1,-1.353258133E0,-1.770723820E0
2.850537904E1,8.656365871E-1,-1.386495113E0,-1.764719963E0
2.851031680E1,9.045886993E-1,-1.414062500E0,-1.729355335E0
2.851529669E1,9.168982506E-1,-1.415050983E0,-1.741516590E0
2.852025680E1,9.335356951E-1,-1.436805725E0,-1.702851295E0
2.852521622E1,9.166352749E-1,-1.493489742E0,-1.675707817E0
2.853017701E1,9.306356907E-1,-1.485032082E0,-1.695513725E0
2.853511331E1,9.442651272E-1,-1.502080917E0,-1.669027328E0
2.854006961E1,9.505572319E-1,-1.530306816E0,-1.653863907E0
2.854503117E1,9.448139668E-1,-1.538681030E0,-1.654548645E0
2.854994190E1,9.651012421E-1,-1.553306580E0,-1.642154217E0
2.855494721E1,9.521408081E-1,-1.572168350E0,-1.598567486E0
2.855990602E1,9.795064926E-1,-1.585300446E0,-1.620549679E0
2.856486774E1,9.994750023E-1,-1.604707241E0,-1.605628967E0
2.856982341E1,1.014489532E0,-1.618486404E0,-1.582625866E0
2.857478242E1,1.010331392E0,-1.631439209E0,-1.561094284E0
2.857974513E1,9.920017719E-1,-1.638777256E0,-1.555223465E0
2.858470383E1,9.998512268E-1,-1.640547752E0,-1.536324024E0
2.858966294E1,9.981400967E-1,-1.651068687E0,-1.547311783E0
2.859462263E1,1.003497481E0,-1.663167953E0,-1.521460056E0
2.859958128E1,1.011017680E0,-1.660228729E0,-1.527894974E0
2.860453768E1,9.827713966E-1,-1.661304474E0,-1.537779808E0
2.860949716E1,1.004505038E0,-1.668802261E0,-1.534554958E0
2.861445852E1,1.004529476E0,-1.675574303E0,-1.506477833E0
2.861941529E1,9.900729656E-1,-1.645991802E0,-1.513034821E0
2.862437800E1,9.897959232E-1,-1.651636124E0,-1.497061253E0
2.862935909E1,9.964334965E-1,-1.670879364E0,-1.487276554E0
2.863429586E1,9.836647511E-1,-1.656079292E0,-1.509596348E0
2.863927711E1,9.826703072E-1,-1.659858704E0,-1.507022381E0
2.864423591E1,9.694032669E-1,-1.653557777E0,-1.508122921E0
2.864919685E1,9.676872492E-1,-1.644402981E0,-1.486778736E0
2.865415498E1,9.537014961E-1,-1.649026871E0,-1.502525806E0
2.865911487E1,9.204359055E-1,-1.655536652E0,-1.495853424E0
2.866407190E1,9.511184692E-1,-1.633043766E0,-1.493040085E0
2.866902982E1,9.430077076E-1,-1.638783455E0,-1.494018555E0
2.867399201E1,9.367053509E-1,-1.629850864E0,-1.479832172E0
2.867895123E1,9.323310852E-1,-1.608772278E0,-1.464970112E0
2.868388742E1,9.344770908E-1,-1.611238480E0,-1.458836079E0
2.868887008E1,9.336557388E-1,-1.575319767E0,-1.473252773E0
2.869383143E1,9.179396629E-1,-1.579738617E0,-1.458247185E0
2.869876612E1,9.040973186E-1,-1.564815998E0,-1.463956833E0
2.870374643E1,8.873775005E-1,-1.533056259E0,-1.435569763E0
2.870870690E1,8.914673328E-1,-1.525022507E0,-1.442285061E0
2.871366690E1,8.925397396E-1,-1.507269859E0,-1.443483829E0
2.871862232E1,8.953423500E-1,-1.513106346E0,-1.398832798E0
2.872356112E1,8.832328320E-1,-1.487714291E0,-1.389412880E0
2.872854268E1,8.658515215E-1,-1.462196827E0,-1.388803482E0
2.873358878E1,8.453583717E-1,-1.431712151E0,-1.353947163E0
2.873864440E1,8.408997059E-1,-1.410598755E0,-1.330389023E0
2.874370576E1,8.477280140E-1,-1.401177406E0,-1.332386017E0
2.874876373E1,8.325853348E-1,-1.360612869E0,-1.331278324E0
2.875382263E1,8.360011578E-1,-1.357982635E0,-1.305681229E0
2.875887685E1,8.080472946E-1,-1.316967487E0,-1.291415691E0
2.876393649E1,8.106780052E-1,-1.311475754E0,-1.255133152E0
2.876899721E1,7.961487770E-1,-1.258140087E0,-1.244544506E0
2.877405367E1,7.884985209E-1,-1.252243042E0,-1.214287758E0
2.877911268E1,7.829749584E-1,-1.229207039E0,-1.195315838E0
2.878417122E1,7.605141401E-1,-1.215294361E0,-1.170913219E0
2.878922925E1,7.617249489E-1,-1.153483391E0,-1.148354530E0
2.879428774E1,7.532014847E-1,-1.129516125E0,-1.151217937E0
2.879934716E1,7.562782764E-1,-1.081403255E0,-1.100988865E0
2.880440440E1,7.591282129E-1,-1.071002960E0,-1.083554268E0
2.880946357E1,7.380248308E-1,-1.012472153E0,-1.048729897E0
2.881451977E1,7.265095711E-1,-9.988293648E-1,-1.027615547E0
2.881957789E1,7.079014778E-1,-9.465394020E-1,-1.005788803E0
2.882463742E1,6.965142488E-1,-9.318947792E-1,-9.809012413E-1
2.882972029E1,6.994545460E-1,-8.950901031E-1,-9.599580765E-1
2.883475419E1,6.905381680E-1,-8.911294937E-1,-9.432420731E-1
2.883981294E1,6.982362270E-1,-8.103299141E-1,-9.185690880E-1
2.884489425E1,6.892385483E-1,-7.980632782E-1,-8.764376640E-1
2.884992945E1,6.281729937E-1,-7.661781311E-1,-8.767404556E-1
2.885497899E1,6.056478024E-1,-7.264504433E-1,-8.689470291E-1
2.885993857E1,6.143763065E-1,-6.841111183E-1,-8.418469429E-1
2.886489794E1,6.017209291E-1,-6.412134171E-1,-8.402519226E-1
2.886988242E1,5.867099762E-1,-5.691699982E-1,-8.353099823E-1
2.887483148E1,5.861334801E-1,-5.444912910E-1,-8.037390709E-1
2.887980274E1,5.665707588E-1,-5.118923187E-1,-7.929005623E-1
2.888473201E1,5.305981636E-1,-5.050330162E-1,-7.888355255E-1
2.888969289E1,5.043044090E-1,-4.283332825E-1,-7.743682861E-1
2.889465211E1,4.900813103E-1,-3.894095421E-1,-7.617397308E-1
2.889961091E1,4.782518148E-1,-3.286514282E-1,-7.628684044E-1
2.890456872E1,4.520695210E-1,-2.960772514E-1,-7.467384338E-1
2.890952987E1,4.497350454E-1,-2.439813614E-1,-7.420477867E-1
2.891448857E1,4.353137016E-1,-2.105970383E-1,-7.345314026E-1
2.891947201E1,3.994243145E-1,-1.671428680E-1,-7.217121124E-1
2.892440789E1,3.873542547E-1,-1.189341545E-1,-7.255454063E-1
2.892939654E1,3.654649258E-1,-6.546783447E-2,-7.191438675E-1
2.893432357E1,3.648475409E-1,-1.935815811E-2,-7.057728767E-1
2.893928279E1,3.448213339E-1,1.287269592E-2,-6.872620583E-1
2.894424513E1,3.031858206E-1,5.486965179E-2,-6.757674217E-1
2.894920372E1,2.993624210E-1,9.926509857E-2,-6.761260033E-1
2.895416305E1,2.571297884E-1,1.531853676E-1,-6.692471504E-1
2.895912190E1,2.526167631E-1,1.927776337E-1,-6.504392624E-1
2.896408112E1,2.666510344E-1,2.418570518E-1,-6.341366768E-1
2.896903805E1,2.040336132E-1,3.003296852E-1,-6.274371147E-1
2.897399966E1,2.054554224E-1,3.206195831E-1,-6.136579514E-1
2.897895774E1,1.777679920E-1,3.717951775E-1,-6.000752449E-1
2.898395076E1,1.473355293E-1,4.229559898E-1,-5.746121407E-1
2.898887607E1,1.403985023E-1,4.709458351E-1,-5.452504158E-1
2.899383524E1,1.091288328E-1,5.070338249E-1,-5.397806168E-1
2.899879336E1,1.083739996E-1,5.476946831E-1,-5.368766785E-1
2.900375253E1,9.992885590E-2,5.833973885E-1,-4.914150238E-1
2.900871154E1,7.917284966E-2,6.212563515E-1,-4.750328064E-1
2.901367336E1,5.795848370E-2,6.731438637E-1,-4.423336983E-1
2.901863253E1,3.408122063E-2,7.032933235E-1,-4.291353226E-1
2.902354560E1,1.720762253E-2,7.542767525E-1,-3.762497902E-1
2.902857565E1,2.573263645E-2,8.057703972E-1,-3.635554314E-1
2.903350445E1,-6.146788597E-3,8.253145218E-1,-3.234295845E-1
2.903846638E1,-5.093216896E-3,8.806390762E-1,-3.168501854E-1
2.904342570E1,-3.041422367E-2,8.905138969E-1,-2.820572853E-1
2.904838498E1,-3.443360329E-2,9.147458076E-1,-2.168436050E-1
2.905336748E1,-5.772125721E-2,9.676055908E-1,-1.759414673E-1
2.905830320E1,-9.030723572E-2,1.000837803E0,-1.596431732E-1
2.906326414E1,-9.433639050E-2,1.024713039E0,-1.007261276E-1
2.906824550E1,-9.618890285E-2,1.086711407E0,-8.033037186E-2
2.907318373E1,-1.168375015E-1,1.100748539E0,-5.333662033E-2
2.907816883E1,-1.303699017E-1,1.129482746E0,4.426479340E-3
2.908310758E1,-1.411632299E-1,1.165003777E0,3.750181198E-2
2.908805800E1,-1.518687010E-1,1.188793182E0,5.842685699E-2
2.909302112E1,-1.718485355E-1,1.217598438E0,1.409001350E-1
2.909797919E1,-1.795861721E-1,1.232177258E0,1.441650391E-1
2.910293591E1,-1.918069124E-1,1.280292511E0,1.948332787E-1
2.910789659E1,-2.084246874E-1,1.292894363E0,2.260870934E-1
2.911285836E1,-2.104085684E-1,1.336556435E0,2.498116493E-1
2.911784076E1,-2.454050779E-1,1.356759071E0,2.971897125E-1
2.912277893E1,-2.368049622E-1,1.386289597E0,3.247690201E-1
2.912773435E1,-2.779031992E-1,1.404161453E0,3.497180939E-1
2.913271159E1,-2.614331245E-1,1.403480053E0,3.958921432E-1
2.913765018E1,-2.921286821E-1,1.419453144E0,4.246997833E-1
2.914261310E1,-3.033081293E-1,1.476200581E0,4.438014030E-1
2.914757289E1,-3.282552958E-1,1.508979321E0,4.839177132E-1
2.915252899E1,-3.313207626E-1,1.520309925E0,4.997429848E-1
2.915748971E1,-3.697363138E-1,1.550799370E0,5.342717171E-1
2.916244888E1,-3.932620287E-1,1.566935539E0,5.279102325E-1
2.916740555E1,-4.116289616E-1,1.583046913E0,5.735850334E-1
2.917236560E1,-4.010916948E-1,1.594395638E0,5.925207138E-1
2.917732628E1,-4.545052052E-1,1.634151459E0,5.753793716E-1
2.918228435E1,-4.669681787E-1,1.656823158E0,6.387186050E-1
2.918724404E1,-4.767786264E-1,1.683978558E0,6.252174377E-1
2.919220414E1,-4.936068058E-1,1.687020779E0,6.565780640E-1
2.919716232E1,-5.055212975E-1,1.703980923E0,6.729803085E-1
2.920212227E1,-5.078334808E-1,1.729948044E0,6.958990097E-1
2.920705659E1,-5.313874483E-1,1.724219799E0,7.156167030E-1
2.921203820E1,-5.644037127E-1,1.751750946E0,7.373147011E-1
2.921699987E1,-5.686702728E-1,1.790163517E0,7.605171204E-1
2.922191237E1,-5.989590883E-1,1.784568310E0,7.637348175E-1
2.922693945E1,-5.963996053E-1,1.788881779E0,7.765092850E-1
2.923190029E1,-6.174824238E-1,1.832221031E0,7.976803780E-1
2.923685888E1,-6.220137477E-1,1.822204113E0,8.156876564E-1
2.924179414E1,-6.290082932E-1,1.830321789E0,8.423213959E-1
2.924675331E1,-6.577119231E-1,1.835335732E0,8.729672432E-1
2.925171315E1,-6.673577428E-1,1.846611500E0,9.241056442E-1
2.925667206E1,-6.795970201E-1,1.840253830E0,9.243087769E-1
2.926163565E1,-7.132606506E-1,1.847314835E0,9.238762856E-1
2.926659180E1,-6.993701458E-1,1.855713844E0,9.821290970E-1
2.927155175E1,-7.167108655E-1,1.853547573E0,1.015486240E0
2.927651107E1,-7.269142270E-1,1.862365246E0,1.036078453E0
2.928147034E1,-7.466918826E-1,1.851097584E0,1.074824333E0
2.928645268E1,-7.309194207E-1,1.853318691E0,1.088949203E0
2.929138836E1,-7.436968088E-1,1.856725216E0,1.116444588E0
2.929634591E1,-7.232677937E-1,1.859264374E0,1.162162781E0
2.930130492E1,-7.576118112E-1,1.856145382E0,1.192680359E0
2.930633784E1,-7.562772632E-1,1.857017040E0,1.217705727E0
2.931137263E1,-7.691380978E-1,1.818778038E0,1.265572548E0
2.931643190E1,-7.652540803E-1,1.825326443E0,1.274636269E0
2.932148966E1,-7.801261544E-1,1.833298206E0,1.318664551E0
2.932657263E1,-7.662705183E-1,1.800133705E0,1.368995190E0
2.933160544E1,-7.877591848E-1,1.809024811E0,1.404060364E0
2.933666518E1,-7.945491076E-1,1.805344105E0,1.390944481E0
2.934172425E1,-8.056640625E-1,1.765341759E0,1.446316719E0
2.934678284E1,-7.972725034E-1,1.782018185E0,1.460454464E0
2.935184018E1,-8.074809313E-1,1.738587856E0,1.485945702E0
2.935689826E1,-8.099517822E-1,1.756649017E0,1.487092018E0
2.936195669E1,-8.071098924E-1,1.743065357E0,1.542430401E0
2.936701409E1,-8.132293224E-1,1.762271881E0,1.537589073E0
2.937207346E1,-8.163833618E-1,1.728539944E0,1.537186146E0
2.937713237E1,-8.165383935E-1,1.723126411E0,1.576847076E0
2.938214503E1,-8.278512955E-1,1.712286949E0,1.591983795E0
2.938725143E1,-8.340073228E-1,1.715534210E0,1.604456425E0
2.939230539E1,-8.013653159E-1,1.684885025E0,1.604555607E0
2.939736461E1,-8.372046947E-1,1.668220997E0,1.585335732E0
2.940242435E1,-8.413240910E-1,1.646496773E0,1.599230766E0
2.940748154E1,-8.353341222E-1,1.671872139E0,1.622162819E0
2.941253716E1,-8.358727098E-1,1.632322788E0,1.623163223E0
2.941759560E1,-8.477275372E-1,1.640057564E0,1.600094318E0
2.942263893E1,-8.517798185E-1,1.635315418E0,1.607753277E0
2.942773648E1,-8.434306383E-1,1.620625019E0,1.610306740E0
2.943279565E1,-8.652457595E-1,1.612280846E0,1.624175072E0
2.943783024E1,-8.554128408E-1,1.603110790E0,1.589923859E0
2.944291440E1,-8.357946873E-1,1.614754200E0,1.584088326E0
2.944794664E1,-8.681008220E-1,1.599410534E0,1.584975719E0
2.945300414E1,-8.570392132E-1,1.559696198E0,1.533193111E0
2.945801607E1,-8.456953764E-1,1.547900677E0,1.514564037E0
2.946304477E1,-8.816403151E-1,1.571042538E0,1.509896755E0
2.946810508E1,-8.433104753E-1,1.540871620E0,1.521376610E0
2.947316242E1,-8.668081164E-1,1.500476360E0,1.475226402E0
2.947824503E1,-8.803910613E-1,1.514085770E0,1.447920799E0
2.948327805E1,-8.674889207E-1,1.495699883E0,1.451121807E0
